357485.0012,0.000303742,0.000235581,0.000043879,-0.004197991,0.007797978,-0.052708112
357485.0061,0.000251823,0.000275684,0.00003707,-0.004378316,0.007416819,-0.051833998
357485.011,0.000219867,0.000327243,0.000035366,-0.004342452,0.005634421,-0.049836516
357485.0159,0.000224555,0.000403517,0.00005241,-0.004043406,0.003863965,-0.047551889
357485.0207,0.000255614,0.000460532,0.000066034,-0.003707782,0.003935033,-0.042579696
357485.0256,0.000287147,0.000467785,0.000062627,-0.001566872,0.003372962,-0.037497289
357485.0305,0.000318732,0.000442304,0.000056247,-0.001220232,0.002512242,-0.03554225
357485.0354,0.000346046,0.000389941,0.000041764,-0.001579321,0.000574298,-0.038346387
357485.0403,0.00036904,0.000330687,0.000041336,-0.003529361,-0.001674951,-0.040210783
357485.0451,0.000354873,0.000329312,0.000050696,-0.004054589,-0.001889749,-0.040641572
357485.05,0.000309774,0.000372836,0.000051132,-0.002548052,-0.003229924,-0.040972188
357485.0549,0.000262478,0.000443571,0.000049854,-0.004426214,-0.005658377,-0.04231222
357485.0598,0.000161463,0.000522731,0.00003536,-0.007917912,-0.008324571,-0.043512631
357485.0647,0.00007711,0.000529123,0.000031526,-0.007056763,-0.011769245,-0.042065483
357485.0696,0.000022153,0.000531254,0.000045159,-0.001578804,-0.013025133,-0.039565787
357485.0744,0.000049003,0.000507075,0.000062639,0.002261027,-0.012034884,-0.036152504
357485.0793,0.000079262,0.000510942,0.000068182,0.001196386,-0.008972893,-0.033654328
357485.0842,0.000081795,0.000510793,0.000037489,-0.001817976,-0.005346285,-0.033249825
357485.0891,0.000067731,0.000467729,0.000040894,-0.003551952,-0.002714792,-0.03449101
357485.094,0.000046446,0.000423553,0.000046872,-0.000765632,0.000095704,-0.035027679
357485.0988,0.000053253,0.000446473,0.000048567,-0.000741556,0.001925654,-0.037532307
357485.1037,0.000059217,0.000546589,0.000024709,-0.002200752,0.001722327,-0.041276053
357485.1086,0.000052401,0.000634778,0.000027266,-0.000550189,0.00133959,-0.043249633
357485.1135,0.000023857,0.000667157,0.000037916,0.002810752,-0.000574111,-0.043572646
357485.1184,-0.000031962,0.000639662,0.000034093,0.005778777,-0.003936268,-0.044459496
357485.1233,-0.000067757,0.000579131,0.000027273,0.00728607,-0.008267118,-0.049602706
357485.1282,-0.000072866,0.000483216,0.000025141,0.005766255,-0.011412878,-0.053104576
357485.133,-0.000075421,0.000377105,0.000026419,0.004964624,-0.010264209,-0.051656011
357485.1379,-0.000107786,0.000309298,0.00002471,0.005561761,-0.008492151,-0.048309576
357485.1428,-0.000167011,0.000271819,0.000013634,0.0024401,-0.006375358,-0.047629785
357485.1477,-0.000210893,0.000285025,0.000007669,0.001578882,-0.005155289,-0.051217977
357485.1526,-0.000196017,0.000312349,0.000037499,0.001447571,-0.005479234,-0.054792337
357485.1574,-0.00017812,0.000381806,0.000056248,0.002978882,-0.004462341,-0.054289825
357485.1623,-0.000135947,0.00042361,0.0000456,0.004857626,-0.003170618,-0.051232401
357485.1672,-0.000133389,0.000403149,0.000024291,0.003996131,-0.002081817,-0.050561823
357485.1721,-0.000150415,0.000265037,0.000014914,0.003289791,0.000203369,-0.052194025
357485.177,-0.000153784,0.000136744,0.000024282,0.005058967,0.003755356,-0.054512456
357485.1819,-0.000108217,0.000100548,0.000022581,0.005777313,0.009772391,-0.054878496
357485.1867,-0.000047727,0.000139346,0.000001278,0.005455453,0.014703404,-0.053717073
357485.1916,0.000006818,0.000191756,-0.000013636,0.004270943,0.016808612,-0.054469474
357485.1965,0.000035368,0.000216897,-0.000001278,0.003373682,0.014176641,-0.056156244
357485.2014,0.000049003,0.000210927,0.000014062,0.003242014,0.008721138,-0.058248587
357485.2063,0.000056677,0.000180258,0.000009375,0.003182397,0.002524383,-0.05778563
357485.2112,0.000051133,0.000121866,0.000001704,0.002799309,-0.002045649,-0.056057952
357485.216,0.000037497,0.000023436,-0.000000852,0.001914064,-0.004605717,-0.054179974
357485.2209,0.000038342,-0.000055809,0.000010651,0.00121997,-0.005944363,-0.05483884
357485.2258,0.000081815,-0.0000669,0.000037924,0.000346933,-0.004988662,-0.055856258
357485.2307,0.000145276,-0.000016189,0.000048993,-0.000215294,-0.001806077,-0.055270731
357485.2356,0.000184471,0.000058366,0.000059644,-0.001507058,0.003313136,-0.051778212
357485.2405,0.000162354,0.000114202,0.000071163,0.000299087,0.00653206,-0.048284605
357485.2453,0.000122306,0.000126993,0.000064775,0.002249269,0.00527621,-0.049639445
357485.2502,0.000109092,0.000118467,0.000050285,0.001710832,0.001160494,-0.053155422
357485.2551,0.000118858,0.000055808,0.000052826,0.000215287,-0.002750885,-0.055472203
357485.26,0.000128686,-0.000043037,0.000056673,-0.000741713,-0.004641687,-0.053415291
357485.2649,0.00014147,-0.000116755,0.000058378,0.000861345,-0.004749362,-0.049826428
357485.2697,0.000121866,-0.00011164,0.000054542,0.001746583,-0.004880862,-0.048832547
357485.2746,0.000128235,-0.000046011,0.000050271,0.000621958,-0.00441351,-0.051861729
357485.2795,0.00013717,0.000039191,0.000060491,-0.000669747,-0.003121498,-0.05517038
357485.2844,0.000140623,0.00008693,0.000072442,-0.000717813,-0.000382833,-0.055917602
357485.2893,0.000108672,0.0000733,0.000075857,0.000622154,0.001770746,-0.053912025
357485.2942,0.000070742,0.000012359,0.000060941,0.002093766,0.002787699,-0.053397004
357485.299,0.000060495,-0.000064756,0.000054105,0.001698404,0.002535645,-0.055006757
357485.3039,0.000100116,-0.000126955,0.000071998,0.001853895,0.003205445,-0.054145701
357485.3088,0.000145304,-0.000131669,0.000083092,0.001208272,0.00693859,-0.050412443
357485.3137,0.000178083,-0.00009671,0.000068166,0.000586084,0.009377345,-0.048262231
357485.3186,0.000189624,-0.000054544,0.000059231,-0.000203377,0.010144915,-0.049743578
357485.3235,0.000199425,-0.000024715,0.00006264,-0.00039479,0.008828942,-0.05428962
357485.3283,0.000232269,0.000002557,0.000068615,0.000358951,0.006915796,-0.058066364
357485.3332,0.00027914,0.000001279,0.000067334,0.000634125,0.006568578,-0.059380423
357485.3381,0.000310577,-0.000060923,0.000071147,0.00102863,0.007726685,-0.058105629
357485.343,0.000306806,-0.000146585,0.000069457,0.001423629,0.009259567,-0.056705877
357485.3479,0.000288909,-0.000206242,0.000070736,0.001303996,0.009857731,-0.056849439
357485.3527,0.000312288,-0.000205778,0.00006774,0.001507094,0.009269823,-0.057054266
357485.3576,0.00036469,-0.000161043,0.000046012,-0.000861195,0.010071196,-0.056061391
357485.3625,0.000409507,-0.000138917,0.000043465,-0.002249132,0.0109705,-0.052890491
357485.3674,0.000418038,-0.000141903,0.00004304,-0.002308993,0.011580857,-0.051503703
357485.3723,0.000427864,-0.000151713,0.000043468,-0.000933222,0.011138844,-0.05171008
357485.3772,0.000467483,-0.000127844,0.000031961,0.001651036,0.00982247,-0.053108338
357485.382,0.000524433,-0.000109062,0.000011077,0.001686434,0.008683342,-0.053164542
357485.3869,0.00055992,-0.000129114,0.000019601,0.00202179,0.00790771,-0.051645361
357485.3918,0.000545847,-0.000175557,0.000008522,0.002141379,0.007141917,-0.04836645
357485.3967,0.000493426,-0.000215608,-0.000013209,0.000717768,0.005263629,-0.048293795
357485.4016,0.000449892,-0.000249656,-0.0000311,-0.000418631,0.001435306,-0.049805112
357485.4065,0.000440093,-0.000258177,-0.000029396,-0.002762962,-0.001542953,-0.050785877
357485.4113,0.00045041,-0.000236923,-0.000021306,-0.003804336,-0.00259604,-0.047709722
357485.4162,0.000461536,-0.000212656,-0.000009802,-0.002512554,-0.002321121,-0.042856988
357485.4211,0.000458548,-0.000161515,-0.000028979,-0.001375908,-0.001962164,-0.042102776
357485.426,0.000460201,-0.000138913,-0.000017471,-0.001447532,-0.002069612,-0.043282412
357485.4309,0.000463175,-0.000129962,-0.000019601,-0.001734614,-0.002081536,-0.046403904
357485.4358,0.000459342,-0.000147859,-0.00002514,-0.002918946,-0.0019021,-0.046894543
357485.4406,0.000428229,-0.000202397,-0.000026844,-0.002009731,-0.001411597,-0.045278773
357485.4455,0.000361326,-0.000248838,-0.000034513,-0.003564826,-0.002129325,-0.042658281
357485.4504,0.000292307,-0.000252679,-0.00003281,-0.003337628,-0.005024387,-0.042970467
357485.4553,0.000271031,-0.000202421,-0.000041336,-0.002644065,-0.008494508,-0.043417703
357485.4602,0.000293176,-0.000112498,-0.000031107,-0.001890237,-0.011461056,-0.043511339
357485.465,0.000302044,-0.000050696,-0.000031525,-0.00343261,-0.011733069,-0.040808592
357485.4699,0.00027995,-0.000060933,-0.000014488,-0.003253886,-0.009988951,-0.039716549
357485.4748,0.000233927,-0.000109507,-0.000020027,-0.002452336,-0.007931215,-0.039703924
357485.4797,0.000220293,-0.000163622,-0.000011079,-0.001196268,-0.005718162,-0.040553495
357485.4846,0.00020538,-0.000163196,-0.000004261,-0.001232162,-0.003660599,-0.041223608
357485.4895,0.00024156,-0.000144851,-0.000011077,-0.002224715,-0.002643345,-0.039363112
357485.4944,0.000229674,-0.000104397,0.000006392,-0.002619906,-0.001854271,-0.037671614
357485.4992,0.00021777,-0.000089068,0.000013637,-0.004283303,-0.004534558,-0.036037177
357485.5041,0.000174292,-0.000043467,0.000018324,-0.005024845,-0.00833885,-0.039480928
357485.509,0.000172118,-0.000025988,0.000021728,-0.005956535,-0.013372302,-0.041013975
357485.5139,0.000173858,-0.00000554,0.000043891,-0.005335656,-0.015468618,-0.041728184
357485.5188,0.000158059,-0.000005964,0.000062627,-0.004210236,-0.015800346,-0.038609777
357485.5236,0.000136334,-0.000001704,0.000065185,-0.00284675,-0.013982568,-0.037952684
357485.5285,0.000099272,-0.000001704,0.000067317,-0.003732018,-0.012428098,-0.039245997
357485.5334,0.00007074,0.000012358,0.000073297,-0.00319438,-0.011054708,-0.041754253
357485.5383,0.000063075,0.000024293,0.000085237,-0.002237478,-0.009655856,-0.042500123
357485.5432,0.000069471,0.000047735,0.000081405,-0.00071794,-0.009022119,-0.041700374
357485.5481,0.000070743,0.000060089,0.000081823,-0.001112694,-0.008147794,-0.041684158
357485.5529,0.000055395,0.000034515,0.000081388,-0.003325745,-0.008278473,-0.043222725
357485.5578,0.000020024,0.000019172,0.000083079,-0.004030914,-0.007834566,-0.045883045
357485.5627,-0.000011503,0.000005965,0.000080948,-0.004114631,-0.007152759,-0.047031183
357485.5676,-0.000025141,0.000015766,0.000079258,-0.003481323,-0.005562939,-0.047147404
357485.5725,-0.000027267,0.00004516,0.000083504,-0.003959125,-0.003026159,-0.047521461
357485.5774,-0.000028972,0.000083081,0.00008436,-0.003983201,-0.001507157,-0.048384532
357485.5823,-0.000001705,0.000118051,0.00009035,-0.002476739,0.000346983,-0.049211722
357485.5871,0.000020456,0.000153845,0.000094608,-0.002057896,0.001555387,-0.048432343
357485.592,0.000014059,0.000158909,0.000076685,-0.002033321,0.002463907,-0.047292661
357485.5969,-0.000011931,0.000122721,0.000070735,-0.001973924,0.002225151,-0.046835832
357485.6018,-0.000031952,0.000071147,0.000070295,-0.000873134,0.00064588,-0.047663536
357485.6066,-0.000011928,0.00003195,0.000057935,-0.000346833,-0.000107638,-0.049214438
